Date,Ticker,Sector,Return,Market_Return,Risk_Free_Rate,Excess_Return,Excess_Market_Return,Lagged_Return,Volatility,Momentum,Technology,Financials,Healthcare,Consumer
2017-03-01,PG,Consumer,-0.0133965606188481,-0.0003891971352694,0.0006166666666666667,-0.014013227285514766,-0.0010058638019360667,0.0478515935211563,0.03092249379554633,0.1706187352470292,0,0,0,1
2017-03-01,UNH,Healthcare,-0.0082840736878454,-0.0003891971352694,0.0006166666666666667,-0.008900740354512066,-0.0010058638019360667,0.0202344735093571,0.04176638020707085,0.41273194502570254,0,0,1,0
2017-03-01,WMT,Consumer,0.0162131045399147,-0.0003891971352694,0.0006166666666666667,0.015596437873248032,-0.0010058638019360667,0.0627810233409573,0.03309582584741049,0.10023654460970377,0,0,0,1
2017-04-01,AAPL,Technology,-6.987336372210606e-05,0.0090912087488546,0.0006666666666666666,-0.0007365400303887727,0.008424542082187934,0.0532361104882523,0.07070798253171758,0.345967429326105,1,0,0,0
2017-04-01,ABBV,Healthcare,0.0119703157625088,0.0090912087488546,0.0006666666666666666,0.011303649095842134,0.008424542082187934,0.0536868910199335,0.058403124231351244,0.18437149390461216,0,0,1,0
2017-04-01,AMZN,Technology,0.0433708715886678,0.0090912087488546,0.0006666666666666666,0.04270420492200113,0.008424542082187934,0.0491101206308208,0.057697852880131795,0.49339669999503943,1,0,0,0
2017-04-01,BAC,Financials,-0.0075820773018204,0.0090912087488546,0.0006666666666666666,-0.008248743968487066,0.008424542082187934,-0.0441654224063768,0.09598564399931807,0.7721322913127602,0,1,0,0
2017-04-01,C,Financials,-0.0117016378374394,0.0090912087488546,0.0006666666666666666,-0.012368304504106066,0.008424542082187934,0.0030300355628871,0.0686583218520922,0.4484254189456105,0,1,0,0
2017-04-01,COST,Consumer,0.0586198290851989,0.0090912087488546,0.0006666666666666666,0.05795316241853223,0.008424542082187934,-0.0510122438517676,0.05236012247550752,0.0763587958561811,0,0,0,1
2017-04-01,GOOGL,Technology,0.0904929413789823,0.0090912087488546,0.0006666666666666666,0.08982627471231563,0.008424542082187934,0.0033970021478819,0.05335342158359294,0.11128592320408615,1,0,0,0
2017-04-01,GS,Financials,-0.0257704849398648,0.0090912087488546,0.0006666666666666666,-0.026437151606531466,0.008424542082187934,-0.0715133228977157,0.08979649897756936,0.48355522594496425,0,1,0,0
2017-04-01,JNJ,Healthcare,-0.0086711726644553,0.0090912087488546,0.0006666666666666666,-0.009337839331121965,0.008424542082187934,0.0258912239191746,0.042600269986197696,0.18290245697141883,0,0,1,0
2017-04-01,JPM,Financials,-0.0095629539205579,0.0090912087488546,0.0006666666666666666,-0.010229620587224566,0.008424542082187934,-0.0306771515315814,0.059500099344019494,0.5252365363016391,0,1,0,0
2017-04-01,KO,Consumer,0.0257030702424798,0.0090912087488546,0.0006666666666666666,0.025036403575813135,0.008424542082187934,0.0114396878373397,0.02396850274256532,-0.05543345885264861,0,0,0,1
2017-04-01,MCD,Consumer,0.0796237414175455,0.0090912087488546,0.0006666666666666666,0.07895707475087883,0.008424542082187934,0.0228279096112127,0.02840959981989963,0.06283074088838037,0,0,0,1
2017-04-01,MRK,Healthcare,-0.0119643223944669,0.0090912087488546,0.0006666666666666666,-0.012630989061133566,0.008424542082187934,-0.035372666846254,0.04218508813108974,0.2396985315387905,0,0,1,0
2017-04-01,MS,Financials,0.0123716671302989,0.0090912087488546,0.0006666666666666666,0.011705000463632233,0.008424542082187934,-0.0619662322358756,0.08278528568241642,0.7525072193287252,0,1,0,0
2017-04-01,MSFT,Technology,0.0394779359929517,0.0090912087488546,0.0006666666666666666,0.03881126932628503,0.008424542082187934,0.0356244947758919,0.050590874129677464,0.22382944772419,1,0,0,0
2017-04-01,NVDA,Technology,-0.0425042971493554,0.0090912087488546,0.0006666666666666666,-0.04317096381602207,0.008424542082187934,0.0747683449092424,0.12072245224905974,2.0793212302559643,1,0,0,0
2017-04-01,PFE,Healthcare,-0.0084771756277054,0.0090912087488546,0.0006666666666666666,-0.009143842294372066,0.008424542082187934,0.0128523690736133,0.05105421735822016,0.19799276544435807,0,0,1,0
2017-04-01,PG,Consumer,-0.0280465877376169,0.0090912087488546,0.0006666666666666666,-0.028713254404283566,0.008424542082187934,-0.0133965606188481,0.03161367831352631,0.12659291684790763,0,0,0,1
2017-04-01,UNH,Healthcare,0.0702507615223524,0.0090912087488546,0.0006666666666666666,0.06958409485568574,0.008424542082187934,-0.0082840736878454,0.039581675670096364,0.29451150556780625,0,0,1,0
2017-04-01,WMT,Consumer,0.0506768159005739,0.0090912087488546,0.0006666666666666666,0.05001014923390723,0.008424542082187934,0.0162131045399147,0.03235348488548517,0.08297713869999157,0,0,0,1
2017-05-01,AAPL,Technology,0.0634185311592616,0.0115762512463286,0.0007416666666666666,0.06267686449259494,0.010834584579661934,-6.987336372210606e-05,0.04873000728377252,0.5648254333087392,1,0,0,0
2017-05-01,ABBV,Healthcare,0.0111741382060797,0.0115762512463286,0.0007416666666666666,0.010432471539413034,0.010834584579661934,0.0119703157625088,0.05604802709718314,0.12231332819543428,0,0,1,0
2017-05-01,AMZN,Technology,0.0752764613149639,0.0115762512463286,0.0007416666666666666,0.07453479464829724,0.010834584579661934,0.0433708715886678,0.05272683204075395,0.40237118608347755,1,0,0,0
2017-05-01,BAC,Financials,-0.0398453362253118,0.0115762512463286,0.0007416666666666666,-0.04058700289197847,0.010834584579661934,-0.0075820773018204,0.0970133614814171,0.6268843357569922,0,1,0,0
2017-05-01,C,Financials,0.0267525399535752,0.0115762512463286,0.0007416666666666666,0.026010873286908532,0.010834584579661934,-0.0117016378374394,0.06540785265647611,0.2913597278542961,0,1,0,0
2017-05-01,COST,Consumer,0.0163927239964891,0.0115762512463286,0.0007416666666666666,0.015651057329822433,0.010834584579661934,0.0586198290851989,0.049608205496775463,0.21214721986980734,0,0,0,1
2017-05-01,GOOGL,Technology,0.0676783421961924,0.0115762512463286,0.0007416666666666666,0.06693667552952573,0.010834584579661934,0.0904929413789823,0.05117531161747864,0.306040825406912,1,0,0,0
2017-05-01,GS,Financials,-0.0560320890201678,0.0115762512463286,0.0007416666666666666,-0.056773755686834466,0.010834584579661934,-0.0257704849398648,0.09151723456789407,0.38252939291386157,0,1,0,0
2017-05-01,JNJ,Healthcare,0.0387137108723785,0.0115762512463286,0.0007416666666666666,0.03797204420571183,0.010834584579661934,-0.0086711726644553,0.04254917323614404,0.13204991754440276,0,0,1,0
2017-05-01,JPM,Financials,-0.0503218765287285,0.0115762512463286,0.0007416666666666666,-0.05106354319539517,0.010834584579661934,-0.0095629539205579,0.060121723046240895,0.41551849396194385,0,1,0,0
2017-05-01,KO,Consumer,0.0537661398470794,0.0115762512463286,0.0007416666666666666,0.05302447318041273,0.010834584579661934,0.0257030702424798,0.02431810248081423,-0.004533383687436943,0,0,0,1
2017-05-01,MCD,Consumer,0.0783247405675042,0.0115762512463286,0.0007416666666666666,0.07758307390083753,0.010834584579661934,0.0796237414175455,0.03558822429169657,0.14010936824841735,0,0,0,1
2017-05-01,MRK,Healthcare,0.0446012169555052,0.0115762512463286,0.0007416666666666666,0.043859550288838534,0.010834584579661934,-0.0119643223944669,0.04214695803223864,0.17151041773064057,0,0,1,0
2017-05-01,MS,Financials,-0.0332260017452421,0.0115762512463286,0.0007416666666666666,-0.03396766841190877,0.010834584579661934,0.0123716671302989,0.0828381288813593,0.639780416245542,0,1,0,0
2017-05-01,MSFT,Technology,0.0201574426079513,0.0115762512463286,0.0007416666666666666,0.019415775941284633,0.010834584579661934,0.0394779359929517,0.035398760778807804,0.40887334732178915,1,0,0,0
2017-05-01,NVDA,Technology,0.383988374190026,0.0115762512463286,0.0007416666666666666,0.3832467075233594,0.010834584579661934,-0.0425042971493554,0.12440722799489332,1.9567356899032742,1,0,0,0
2017-05-01,PFE,Healthcare,-0.0374412623925178,0.0115762512463286,0.0007416666666666666,-0.03818292905918447,0.010834584579661934,-0.0084771756277054,0.043309194654725804,0.07635224020613762,0,0,1,0
2017-05-01,PG,Consumer,0.0164262578429335,0.0115762512463286,0.0007416666666666666,0.015684591176266832,0.010834584579661934,-0.0280465877376169,0.03176944692122262,0.12492616336522544,0,0,0,1
2017-05-01,UNH,Healthcare,0.0017155708113627,0.0115762512463286,0.0007416666666666666,0.0009739041446960333,0.010834584579661934,0.0702507615223524,0.0419353264095311,0.3506286704637016,0,0,1,0
2017-05-01,WMT,Consumer,0.045491052630322,0.0115762512463286,0.0007416666666666666,0.04474938596365533,0.010834584579661934,0.0506768159005739,0.03368256846136645,0.15686039180489209,0,0,0,1
2017-06-01,AAPL,Technology,-0.0533221696762752,0.0048137752078125,0.0008166666666666666,-0.054138836342941865,0.003997108541145833,0.0634185311592616,0.048641515809631754,0.5620808435460725,1,0,0,0
2017-06-01,ABBV,Healthcare,0.0983036831265833,0.0048137752078125,0.0008166666666666666,0.09748701645991664,0.003997108541145833,0.0111741382060797,0.05522877277048796,0.08957962441065326,0,0,1,0
2017-06-01,AMZN,Technology,-0.0267639398764241,0.0048137752078125,0.0008166666666666666,-0.027580606543090767,0.003997108541145833,0.0752764613149639,0.05068376289174519,0.3760843247654868,1,0,0,0
2017-06-01,BAC,Financials,0.0861073850837612,0.0048137752078125,0.0008166666666666666,0.08529071841709454,0.003997108541145833,-0.0398453362253118,0.09984225974823112,0.5377690075521129,0,1,0,0
2017-06-01,C,Financials,0.1047241420011246,0.0048137752078125,0.0008166666666666666,0.10390747533445795,0.003997108541145833,0.0267525399535752,0.06521262644061654,0.31625867526849016,0,1,0,0
2017-06-01,COST,Consumer,-0.0751153805715435,0.0048137752078125,0.0008166666666666666,-0.07593204723821016,0.003997108541145833,0.0163927239964891,0.04951108533422565,0.22309938492460013,0,0,0,1
2017-06-01,GOOGL,Technology,-0.0581608153914413,0.0048137752078125,0.0008166666666666666,-0.05897748205810797,0.003997108541145833,0.0676783421961924,0.05184484387590711,0.31814097521054996,1,0,0,0
2017-06-01,GS,Financials,0.0539003858477211,0.0048137752078125,0.0008166666666666666,0.05308371918105443,0.003997108541145833,-0.0560320890201678,0.0934837284994308,0.34295180405782366,0,1,0,0
2017-06-01,JNJ,Healthcare,0.0383413633087741,0.0048137752078125,0.0008166666666666666,0.03752469664210743,0.003997108541145833,0.0387137108723785,0.043218528463390665,0.16951076918470465,0,0,1,0
2017-06-01,JPM,Financials,0.112598944746751,0.0048137752078125,0.0008166666666666666,0.11178227808008434,0.003997108541145833,-0.0503218765287285,0.06437877119328392,0.2920874191644669,0,1,0,0
2017-06-01,KO,Consumer,-0.0136355181544649,0.0048137752078125,0.0008166666666666666,-0.014452184821131567,0.003997108541145833,0.0537661398470794,0.028771207501705264,0.05369302169276602,0,0,0,1
2017-06-01,MCD,Consumer,0.0150440149973534,0.0048137752078125,0.0008166666666666666,0.014227348330686732,0.003997108541145833,0.0783247405675042,0.0371115702558384,0.27402784079341935,0,0,0,1
2017-06-01,MRK,Healthcare,-0.0156656804002502,0.0048137752078125,0.0008166666666666666,-0.016482347066916866,0.003997108541145833,0.0446012169555052,0.042961510748832636,0.19287337058034226,0,0,1,0
2017-06-01,MS,Financials,0.0675612035417378,0.0048137752078125,0.0008166666666666666,0.06674453687507113,0.003997108541145833,-0.0332260017452421,0.08560192696454448,0.5588078336233369,0,1,0,0
2017-06-01,MSFT,Technology,-0.00737215894195,0.0048137752078125,0.0008166666666666666,-0.008188825608616666,0.003997108541145833,0.0201574426079513,0.03386595532832126,0.35239208964100666,1,0,0,0
2017-06-01,NVDA,Technology,0.0025096180452677,0.0048137752078125,0.0008166666666666666,0.0016929513786010336,0.003997108541145833,0.383988374190026,0.1362431791813245,2.1119827026666034,1,0,0,0
2017-06-01,PFE,Healthcare,0.0387482537846384,0.0048137752078125,0.0008166666666666666,0.03793158711797173,0.003997108541145833,-0.0374412623925178,0.04145736175216186,-0.023363748374989002,0,0,1,0
2017-06-01,PG,Consumer,-0.0106706674822413,0.0048137752078125,0.0008166666666666666,-0.011487334148907968,0.003997108541145833,0.0164262578429335,0.031693657375805755,0.12123963834194673,0,0,0,1
2017-06-01,UNH,Healthcare,0.0584541083761298,0.0048137752078125,0.0008166666666666666,0.05763744170946313,0.003997108541145833,0.0017155708113627,0.04243096547558802,0.3328038098793389,0,0,1,0
2017-06-01,WMT,Consumer,-0.0307068735228051,0.0048137752078125,0.0008166666666666666,-0.03152354018947177,0.003997108541145833,0.045491052630322,0.03225823876932422,0.1426728581183443,0,0,0,1
2017-07-01,AAPL,Technology,0.0327034027485388,0.0193488260011018,0.0008916666666666668,0.031811736081872134,0.018457159334435133,-0.0533221696762752,0.05114455127377806,0.5353351432279125,1,0,0,0
2017-07-01,ABBV,Healthcare,-0.0358571362355483,0.0193488260011018,0.0008916666666666668,-0.036748802902214966,0.018457159334435133,0.0983036831265833,0.06022134355639013,0.21640558135276744,0,0,1,0
2017-07-01,AMZN,Technology,0.0204338508658337,0.0193488260011018,0.0008916666666666668,0.019542184199167034,0.018457159334435133,-0.0267639398764241,0.0520479084847534,0.3526733160095339,1,0,0,0
2017-07-01,BAC,Financials,-0.0057703562036121,0.0193488260011018,0.0008916666666666668,-0.006662022870278767,0.018457159334435133,0.0861073850837612,0.0895223028341528,0.8614917279108656,0,1,0,0
2017-07-01,C,Financials,0.0234749493747146,0.0193488260011018,0.0008916666666666668,0.022583282708047936,0.018457159334435133,0.1047241420011246,0.057829315100282996,0.5974884843240593,0,1,0,0
2017-07-01,COST,Consumer,-0.008878988485552,0.0193488260011018,0.0008916666666666668,-0.009770655152218668,0.018457159334435133,-0.0751153805715435,0.05461342438594937,0.07165396145925951,0,0,0,1
2017-07-01,GOOGL,Technology,0.0170166578354749,0.0193488260011018,0.0008916666666666668,0.016124991168808233,0.018457159334435133,-0.0581608153914413,0.05149656187830918,0.3214506636464751,1,0,0,0
2017-07-01,GS,Financials,0.0154575458076178,0.0193488260011018,0.0008916666666666668,0.014565879140951133,0.018457159334435133,0.0539003858477211,0.08889187173542093,0.5129658428781998,0,1,0,0
2017-07-01,JNJ,Healthcare,0.0032505057621896,0.0193488260011018,0.0008916666666666668,0.002358839095522933,0.018457159334435133,0.0383413633087741,0.03819740490539328,0.12015795130358553,0,0,1,0
2017-07-01,JPM,Financials,0.0043765921016798,0.0193488260011018,0.0008916666666666668,0.0034849254350131334,0.018457159334435133,0.112598944746751,0.0648850976950805,0.5099858578402172,0,1,0,0
2017-07-01,KO,Consumer,0.0304849106582352,0.0193488260011018,0.0008916666666666668,0.029593243991568534,0.018457159334435133,-0.0136355181544649,0.028972551207213485,0.022587940841079845,0,0,0,1
2017-07-01,MCD,Consumer,0.0192772860854353,0.0193488260011018,0.0008916666666666668,0.018385619418768633,0.018457159334435133,0.0150440149973534,0.0355262781957272,0.3116776703396862,0,0,0,1
2017-07-01,MRK,Healthcare,0.0040520592596275,0.0193488260011018,0.0008916666666666668,0.0031603925929608334,0.018457159334435133,-0.0156656804002502,0.043778553531666674,0.146671307288458,0,0,1,0
2017-07-01,MS,Financials,0.0525134323741049,0.0193488260011018,0.0008916666666666668,0.05162176570743823,0.018457159334435133,0.0675612035417378,0.08077536937207284,0.7531579446685899,0,1,0,0
2017-07-01,MSFT,Technology,0.0546927326812676,0.0193488260011018,0.0008916666666666668,0.05380106601460093,0.018457159334435133,-0.00737215894195,0.031339727200424536,0.3807737636046762,1,0,0,0
2017-07-01,NVDA,Technology,0.1241699560255558,0.0193488260011018,0.0008916666666666668,0.12327828935888914,0.018457159334435133,0.0025096180452677,0.13666635528566476,2.092516876905417,1,0,0,0
2017-07-01,PFE,Healthcare,-0.0128014998985035,0.0193488260011018,0.0008916666666666668,-0.013693166565170167,0.018457159334435133,0.0387482537846384,0.042488791843990535,-0.00908908290498378,0,0,1,0
2017-07-01,PG,Consumer,0.0421116047156382,0.0193488260011018,0.0008916666666666668,0.04121993804897153,0.018457159334435133,-0.0106706674822413,0.030172909470321318,0.06171826120056778,0,0,0,1
2017-07-01,UNH,Healthcare,0.038734465676663,0.0193488260011018,0.0008916666666666668,0.037842799009996334,0.018457159334435133,0.0584541083761298,0.04257745673515194,0.33548075733264326,0,0,1,0
2017-07-01,WMT,Consumer,0.0569500707977947,0.0193488260011018,0.0008916666666666668,0.05605840413112803,0.018457159334435133,-0.0307068735228051,0.03313037345073231,0.06580504205182591,0,0,0,1
2017-08-01,AAPL,Technology,0.1026692151987733,0.0005464330198532,0.0008416666666666667,0.10182754853210663,-0.0002952336468134667,0.0327034027485388,0.04839573998569186,0.454545659198913,1,0,0,0
2017-08-01,ABBV,Healthcare,0.0867808365778664,0.0005464330198532,0.0008416666666666667,0.08593916991119972,-0.0002952336468134667,-0.0358571362355483,0.059704442220258655,0.09629078300570515,0,0,1,0
2017-08-01,AMZN,Technology,-0.0072688485312847,0.0005464330198532,0.0008416666666666667,-0.008110515197951366,-0.0002952336468134667,0.0204338508658337,0.05096703327367661,0.3017488458027924,1,0,0,0
2017-08-01,BAC,Financials,-0.0095359756395024,0.0005464330198532,0.0008416666666666667,-0.010377642306169065,-0.0002952336468134667,-0.0057703562036121,0.0902691503548525,0.6891943770613793,0,1,0,0
2017-08-01,C,Financials,-0.0061360156319085,0.0005464330198532,0.0008416666666666667,-0.006977682298575167,-0.0002952336468134667,0.0234749493747146,0.05802396551909667,0.5819955296981187,0,1,0,0
2017-08-01,COST,Consumer,-0.0111669420269115,0.0005464330198532,0.0008416666666666667,-0.012008608693578166,-0.0002952336468134667,-0.008878988485552,0.051598348033508115,-0.0025223825496020202,0,0,0,1
2017-08-01,GOOGL,Technology,0.0103014229806184,0.0005464330198532,0.0008416666666666667,0.009459756313951734,-0.0002952336468134667,0.0170166578354749,0.040713636272671855,0.19480875953984667,1,0,0,0
2017-08-01,GS,Financials,-0.0070562651823358,0.0005464330198532,0.0008416666666666667,-0.007897931849002466,-0.0002952336468134667,0.0154575458076178,0.08857095230706587,0.4373860754278944,0,1,0,0
2017-08-01,JNJ,Healthcare,-0.0026369538664788,0.0005464330198532,0.0008416666666666667,-0.003478620533145467,-0.0002952336468134667,0.0032505057621896,0.03757650791881119,0.08853168898703312,0,0,1,0
2017-08-01,JPM,Financials,-0.0044669528513543,0.0005464330198532,0.0008416666666666667,-0.005308619518020967,-0.0002952336468134667,0.0043765921016798,0.06554261824983791,0.4732090476399453,0,1,0,0
2017-08-01,KO,Consumer,-0.0063265098318903,0.0005464330198532,0.0008416666666666667,-0.007168176498556967,-0.0002952336468134667,0.0304849106582352,0.028085935634950276,0.08648832476403512,0,0,0,1
2017-08-01,MCD,Consumer,0.0311330716730167,0.0005464330198532,0.0008416666666666667,0.030291405006350032,-0.0002952336468134667,0.0192772860854353,0.03345560366016094,0.3575535069177218,0,0,0,1
2017-08-01,MRK,Healthcare,-0.0003128797746346,0.0005464330198532,0.0008416666666666667,-0.0011545464413012666,-0.0002952336468134667,0.0040520592596275,0.04359644558394729,0.12155346341086726,0,0,1,0
2017-08-01,MS,Financials,-0.0246862318707465,0.0005464330198532,0.0008416666666666667,-0.025527898537413166,-0.0002952336468134667,0.0525134323741049,0.07890694133253394,0.6686002179968509,0,1,0,0
2017-08-01,MSFT,Technology,0.0284738649021432,0.0005464330198532,0.0008416666666666667,0.02763219823547653,-0.0002952336468134667,0.0546927326812676,0.021104990139254647,0.3147223678705644,1,0,0,0
2017-08-01,NVDA,Technology,0.0426435517314183,0.0005464330198532,0.0008416666666666667,0.04180188506475164,-0.0002952336468134667,0.1241699560255558,0.13256636224401508,1.8621887104816395,1,0,0,0
2017-08-01,PFE,Healthcare,0.0229191409405951,0.0005464330198532,0.0008416666666666667,0.02207747427392843,-0.0002952336468134667,-0.0128014998985035,0.0398272320836341,-0.06632335203020023,0,0,1,0
2017-08-01,PG,Consumer,0.0239358660683519,0.0005464330198532,0.0008416666666666667,0.023094199401685233,-0.0002952336468134667,0.0421116047156382,0.03197967384606441,0.09453542142271631,0,0,0,1
2017-08-01,UNH,Healthcare,0.0369637191457004,0.0005464330198532,0.0008416666666666667,0.03612205247903374,-0.0002952336468134667,0.038734465676663,0.04269350525415793,0.36163418509671486,0,0,1,0
2017-08-01,WMT,Consumer,-0.0240027737874444,0.0005464330198532,0.0008416666666666667,-0.024844440454111067,-0.0002952336468134667,0.0569500707977947,0.03614230143711075,0.12727457030193023,0,0,0,1
2017-09-01,AAPL,Technology,-0.0565535055172977,0.0193029785621676,0.0008583333333333333,-0.05741183885063104,0.018444645228834267,0.1026692151987733,0.05208573320402885,0.5753118934812274,1,0,0,0
2017-09-01,ABBV,Healthcare,0.1800796469576153,0.0193029785621676,0.0008583333333333333,0.17922131362428198,0.018444645228834267,0.0867808365778664,0.06259822035535449,0.22030554839215455,0,0,1,0
2017-09-01,AMZN,Technology,-0.0196307920690396,0.0193029785621676,0.0008583333333333333,-0.020489125402372934,0.018444645228834267,-0.0072688485312847,0.05168300147156046,0.27489725273951415,1,0,0,0
2017-09-01,BAC,Financials,0.0661204904653636,0.0193029785621676,0.0008583333333333333,0.06526215713203026,0.018444645228834267,-0.0095359756395024,0.08910360104519026,0.5020456748888682,0,1,0,0
2017-09-01,C,Financials,0.0741856967286076,0.0193029785621676,0.0008583333333333333,0.07332736339527426,0.018444645228834267,-0.0061360156319085,0.05684318413145702,0.437643145876073,0,1,0,0
2017-09-01,COST,Consumer,0.0515205498179913,0.0193029785621676,0.0008583333333333333,0.05066221648465796,0.018444645228834267,-0.0111669420269115,0.05081059137254141,0.01755596864446285,0,0,0,1
2017-09-01,GOOGL,Technology,0.0193458333105032,0.0193029785621676,0.0008583333333333333,0.018487499977169867,0.018444645228834267,0.0103014229806184,0.04038607994258423,0.20939412750091901,1,0,0,0
2017-09-01,GS,Financials,0.0637348797325891,0.0193029785621676,0.0008583333333333333,0.06287654639925576,0.018444645228834267,-0.0070562651823358,0.08864492240541622,0.3375459955611517,0,1,0,0
2017-09-01,JNJ,Healthcare,-0.0115810087392828,0.0193029785621676,0.0008583333333333333,-0.012439342072616134,0.018444645228834267,-0.0026369538664788,0.03367737882127086,0.13924427588900068,0,0,1,0
2017-09-01,JPM,Financials,0.0508303048842144,0.0193029785621676,0.0008583333333333333,0.04997197155088107,0.018444645228834267,-0.0044669528513543,0.06576701665760012,0.3791924630765169,0,1,0,0
2017-09-01,KO,Consumer,-0.0118546502454875,0.0193029785621676,0.0008583333333333333,-0.012712983578820832,0.018444645228834267,-0.0063265098318903,0.028157370246884837,0.08458623428056722,0,0,0,1
2017-09-01,MCD,Consumer,-0.0147552003840529,0.0193029785621676,0.0008583333333333333,-0.015613533717386233,0.018444645228834267,0.0311330716730167,0.0305639151150811,0.4239030515462534,0,0,0,1
2017-09-01,MRK,Healthcare,0.0026621148204946,0.0193029785621676,0.0008583333333333333,0.0018037814871612666,0.018444645228834267,-0.0003128797746346,0.03932830641670742,0.047455754293602714,0,0,1,0
2017-09-01,MS,Financials,0.0586814162922557,0.0193029785621676,0.0008583333333333333,0.05782308295892236,0.018444645228834267,-0.0246862318707465,0.07727764475357798,0.4483948377434974,0,1,0,0
2017-09-01,MSFT,Technology,0.0015628131537523,0.0193029785621676,0.0008583333333333333,0.0007044798204189667,0.018444645228834267,0.0284738649021432,0.020929370731082354,0.3338024924302283,1,0,0,0
2017-09-01,NVDA,Technology,0.0559924735800241,0.0193029785621676,0.0008583333333333333,0.05513414024669076,0.018444645228834267,0.0426435517314183,0.1334038694672488,1.777963772911463,1,0,0,0
2017-09-01,PFE,Healthcare,0.0627573344177794,0.0193029785621676,0.0008583333333333333,0.06189900108444607,0.018444645228834267,0.0229191409405951,0.03696227152036763,0.012435137195438317,0,0,1,0
2017-09-01,PG,Consumer,-0.0139805826865648,0.0193029785621676,0.0008583333333333333,-0.014838916019898132,0.018444645228834267,0.0239358660683519,0.0317645277385306,0.09011379068581915,0,0,0,1
2017-09-01,UNH,Healthcare,-0.0153342756149972,0.0193029785621676,0.0008583333333333333,-0.016192608948330533,0.018444645228834267,0.0369637191457004,0.03519533591975739,0.48617020786874865,0,0,1,0
2017-09-01,WMT,Consumer,0.0071921502092542,0.0193029785621676,0.0008583333333333333,0.006333816875920867,0.018444645228834267,-0.0240027737874444,0.036393235638136824,0.12377973792359254,0,0,0,1
2017-10-01,AAPL,Technology,0.096807687869048,0.0221881350661512,0.0008916666666666668,0.09591602120238134,0.021296468399484535,-0.0565535055172977,0.05781946126850432,0.38733850413004967,1,0,0,0
2017-10-01,ABBV,Healthcare,0.0156428063002991,0.0221881350661512,0.0008916666666666668,0.014751139633632433,0.021296468399484535,0.1800796469576153,0.07675032312418228,0.46357563552585734,0,0,1,0
2017-10-01,AMZN,Technology,0.1497165176249049,0.0221881350661512,0.0008916666666666668,0.14882485095823822,0.021296468399484535,-0.0196307920690396,0.048267185913877304,0.14814105782434117,1,0,0,0
2017-10-01,BAC,Financials,0.0808998287960189,0.0221881350661512,0.0008916666666666668,0.08000816212935223,0.021296468399484535,0.0661204904653636,0.08707215796355183,0.6438497408835546,0,1,0,0
2017-10-01,C,Financials,0.0104486243052674,0.0221881350661512,0.0008916666666666668,0.009556957638600733,0.021296468399484535,0.0741856967286076,0.05630968262700086,0.5609720696033329,0,1,0,0
2017-10-01,COST,Consumer,-0.0195383145769155,0.0221881350661512,0.0008916666666666668,-0.020429981243582165,0.021296468399484535,0.0515205498179913,0.04890637640218954,0.13414423318195223,0,0,0,1
2017-10-01,GOOGL,Technology,0.060921063854292,0.0221881350661512,0.0008916666666666668,0.06002939718762534,0.021296468399484535,0.0193458333105032,0.040391886455992315,0.21100425182245597,1,0,0,0
2017-10-01,GS,Financials,0.0223028441545496,0.0221881350661512,0.0008916666666666668,0.021411177487882935,0.021296468399484535,0.0637348797325891,0.086069952608039,0.4892266885088967,0,1,0,0
2017-10-01,JNJ,Healthcare,0.0723020482690417,0.0221881350661512,0.0008916666666666668,0.07141038160237503,0.021296468399484535,-0.0115810087392828,0.03408013972202058,0.13004582309711843,0,0,1,0
2017-10-01,JPM,Financials,0.0533980906022866,0.0221881350661512,0.0008916666666666668,0.05250642393561993,0.021296468399484535,0.0508303048842144,0.06459825781367688,0.469103033844227,0,1,0,0
2017-10-01,KO,Consumer,0.0296788428618239,0.0221881350661512,0.0008916666666666668,0.028787176195157235,0.021296468399484535,-0.0118546502454875,0.026962611988373346,0.09983935643694597,0,0,0,1
2017-10-01,MCD,Consumer,0.0652922829061029,0.0221881350661512,0.0008916666666666668,0.06440061623943623,0.021296468399484535,-0.0147552003840529,0.032530503179461705,0.39569446020591026,0,0,0,1
2017-10-01,MRK,Healthcare,-0.1333992091628479,0.0221881350661512,0.0008916666666666668,-0.13429087582951457,0.021296468399484535,0.0026621148204946,0.03919449951107806,0.0566392272241687,0,0,1,0
2017-10-01,MS,Financials,0.03799095477315,0.0221881350661512,0.0008916666666666668,0.03709928810648334,0.021296468399484535,0.0586814162922557,0.07679696455344781,0.5333886981726779,0,1,0,0
2017-10-01,MSFT,Technology,0.1166602587883489,0.0221881350661512,0.0008916666666666668,0.11576859212168224,0.021296468399484535,0.0015628131537523,0.02151117015892272,0.324385780045477,1,0,0,0
2017-10-01,NVDA,Technology,0.156849852137046,0.0221881350661512,0.0008916666666666668,0.15595818547037932,0.021296468399484535,0.0559924735800241,0.13364907637732681,1.6212840592337576,1,0,0,0
2017-10-01,PFE,Healthcare,-0.0179274536452226,0.0221881350661512,0.0008916666666666668,-0.018819120311889266,0.021296468399484535,0.0627573344177794,0.04022475609912668,0.0964032403418964,0,0,1,0
2017-10-01,PG,Consumer,-0.0510004243598444,0.0221881350661512,0.0008916666666666668,-0.051892091026511065,0.021296468399484535,-0.0139805826865648,0.03163802181274369,0.04565090868721411,0,0,0,1
